subsidiary_name,strategic_city_name,postal_code,region_seq,region_name,region_center_latitude,region_center_longitude,technician_city,employee_code,center_type
LGEID,INDONESIA,40911,2,Onetime_SVC_BDG,-7.02428,107.51199,Bandung,IN500280,DSC
LGEID,INDONESIA,40912,2,Onetime_SVC_BDG,,,Bandung,IN500280,DSC
LGEID,INDONESIA,40913,2,Onetime_SVC_BDG,,,Bandung,IN500280,DSC
LGEID,INDONESIA,40914,2,Onetime_SVC_BDG,,,Bandung,IN500280,DSC
LGEID,INDONESIA,40915,2,Onetime_SVC_BDG,,,Bandung,IN500280,DSC
LGEID,INDONESIA,40916,2,Onetime_SVC_BDG,,,Bandung,IN500280,DSC
LGEID,INDONESIA,40921,2,Onetime_SVC_BDG,,,Bandung,IN500280,DSC
LGEID,INDONESIA,40922,2,Onetime_SVC_BDG,,,Bandung,IN500280,DSC
LGEID,INDONESIA,40923,2,Onetime_SVC_BDG,,,Bandung,IN500280,DSC
LGEID,INDONESIA,45111,7,Onetime_SVC_CR1,-6.626393921568628,108.58757235294118,Cirebon,ID000032,DSC
LGEID,INDONESIA,45112,7,Onetime_SVC_CR1,-6.71474,108.49994,Cirebon,ID000032,DSC
LGEID,INDONESIA,45113,7,Onetime_SVC_CR1,-6.716085,108.513485,Cirebon,ID000032,DSC
LGEID,INDONESIA,45114,7,Onetime_SVC_CR1,-6.5894475,108.0397425,Cirebon,ID000032,DSC
LGEID,INDONESIA,45115,7,Onetime_SVC_CR1,-6.737756666666667,108.57607,Cirebon,ID000032,DSC
LGEID,INDONESIA,45116,7,Onetime_SVC_CR1,-6.74453,108.657055,Cirebon,ID000032,DSC
LGEID,INDONESIA,45117,7,Onetime_SVC_CR1,-6.7139766666666665,108.54912666666667,Cirebon,ID000032,DSC
LGEID,INDONESIA,45118,7,Onetime_SVC_CR1,-6.71752,108.560705,Cirebon,ID000032,DSC
LGEID,INDONESIA,45121,7,Onetime_SVC_CR1,,,Cirebon,ID000032,DSC
LGEID,INDONESIA,45122,7,Onetime_SVC_CR1,,,Cirebon,ID000032,DSC
LGEID,INDONESIA,45123,7,Onetime_SVC_CR1,-6.6380300000000005,108.12394400000001,Cirebon,ID000032,DSC
LGEID,INDONESIA,45124,7,Onetime_SVC_CR1,-6.70802,108.56113,Cirebon,ID000032,DSC
LGEID,INDONESIA,45131,7,Onetime_SVC_CR1,-6.7188225,108.5536425,Cirebon,ID000032,DSC
LGEID,INDONESIA,45132,7,Onetime_SVC_CR1,-6.732060000000001,108.5445,Cirebon,ID000032,DSC
LGEID,INDONESIA,45133,7,Onetime_SVC_CR1,-7.93282,112.61524,Cirebon,ID000032,DSC
LGEID,INDONESIA,45134,7,Onetime_SVC_CR1,-6.66755125,108.32063625,Cirebon,ID000032,DSC
LGEID,INDONESIA,45135,7,Onetime_SVC_CR1,-6.7405,108.52916,Cirebon,ID000032,DSC
LGEID,INDONESIA,45141,7,Onetime_SVC_CR1,-6.745755,108.56560999999999,Cirebon,ID000032,DSC
LGEID,INDONESIA,45142,7,Onetime_SVC_CR1,-6.74564,108.56325,Cirebon,ID000032,DSC
LGEID,INDONESIA,45143,7,Onetime_SVC_CR1,-6.747671666666666,108.54312166666666,Cirebon,ID000032,DSC
LGEID,INDONESIA,45144,7,Onetime_SVC_CR1,-6.7592,108.5576,Cirebon,ID000032,DSC
LGEID,INDONESIA,45145,7,Onetime_SVC_CR1,,,Cirebon,ID000032,DSC
LGEID,INDONESIA,45151,7,Onetime_SVC_CR1,-5.2748925,109.79415,Cirebon,IN704606,DSC
LGEID,INDONESIA,45152,7,Onetime_SVC_CR1,,,Cirebon,IN704606,DSC
LGEID,INDONESIA,45153,7,Onetime_SVC_CR1,,,Cirebon,ID000032,DSC
LGEID,INDONESIA,45154,7,Onetime_SVC_CR1,-6.71024,108.50259,Cirebon,ID000032,DSC
LGEID,INDONESIA,45155,7,Onetime_SVC_CR1,,,Cirebon,ID000032,DSC
LGEID,INDONESIA,45156,7,Onetime_SVC_CR1,,,Cirebon,ID000032,DSC
LGEID,INDONESIA,45161,7,Onetime_SVC_CR1,-6.69359,108.4206875,Cirebon,IN704606,DSC
LGEID,INDONESIA,45162,7,Onetime_SVC_CR1,-6.65974,108.40772,Cirebon,IN704606,DSC
LGEID,INDONESIA,45163,7,Onetime_SVC_CR1,-6.6379649999999994,108.43297,Cirebon,IN704606,DSC
LGEID,INDONESIA,45164,7,Onetime_SVC_CR1,,,Cirebon,IN704606,DSC
LGEID,INDONESIA,45165,7,Onetime_SVC_CR1,,,Cirebon,IN704606,DSC
LGEID,INDONESIA,45166,7,Onetime_SVC_CR1,-6.58259,108.35642,Cirebon,IN704606,DSC
LGEID,INDONESIA,45167,7,Onetime_SVC_CR1,-6.69431,108.37145,Cirebon,IN704606,DSC
LGEID,INDONESIA,45171,7,Onetime_SVC_CR1,-7.645465000000001,112.57018,Cirebon,ID000032,DSC
LGEID,INDONESIA,45172,7,Onetime_SVC_CR1,-6.82178,108.52455,Cirebon,ID000032,DSC
LGEID,INDONESIA,45173,7,Onetime_SVC_CR1,-6.778765,108.5836,Cirebon,IN704606,DSC
LGEID,INDONESIA,45181,7,Onetime_SVC_CR1,-6.819155,108.620915,Cirebon,IN704606,DSC
LGEID,INDONESIA,45182,7,Onetime_SVC_CR1,-6.80912,108.68508,Cirebon,IN704606,DSC
LGEID,INDONESIA,45183,7,Onetime_SVC_CR1,,,Cirebon,IN704606,DSC
LGEID,INDONESIA,45185,7,Onetime_SVC_CR1,,,Cirebon,IN704606,DSC
LGEID,INDONESIA,45186,7,Onetime_SVC_CR1,-6.85504,108.64538,Cirebon,IN704606,DSC
LGEID,INDONESIA,45187,7,Onetime_SVC_CR1,,,Cirebon,IN704606,DSC
LGEID,INDONESIA,45188,7,Onetime_SVC_CR1,,,Cirebon,IN704606,DSC
LGEID,INDONESIA,45189,7,Onetime_SVC_CR1,-6.88398,108.56381,Cirebon,IN704606,DSC
LGEID,INDONESIA,45191,7,Onetime_SVC_CR1,-6.80119,108.6933175,Cirebon,IN704606,DSC
LGEID,INDONESIA,45192,7,Onetime_SVC_CR1,-6.832893333333334,108.79379,Cirebon,IN704606,DSC
LGEID,INDONESIA,45193,7,Onetime_SVC_CR1,-6.8569825,108.7644675,Cirebon,IN704606,DSC
LGEID,INDONESIA,45511,7,Onetime_SVC_CR1,-6.672782857142857,108.02413571428572,Cirebon,IN704606,DSC
LGEID,INDONESIA,45512,7,Onetime_SVC_CR1,,,Cirebon,IN704606,DSC
LGEID,INDONESIA,45513,7,Onetime_SVC_CR1,,,Cirebon,IN704606,DSC
LGEID,INDONESIA,45514,7,Onetime_SVC_CR1,,,Cirebon,IN704606,DSC
LGEID,INDONESIA,45515,7,Onetime_SVC_CR1,,,Cirebon,IN704606,DSC
LGEID,INDONESIA,45516,7,Onetime_SVC_CR1,,,Cirebon,IN704606,DSC
LGEID,INDONESIA,45517,7,Onetime_SVC_CR1,,,Cirebon,IN704606,DSC
LGEID,INDONESIA,45518,7,Onetime_SVC_CR1,,,Cirebon,IN704606,DSC
LGEID,INDONESIA,45521,7,Onetime_SVC_CR1,,,Cirebon,IN704606,DSC
LGEID,INDONESIA,45552,7,Onetime_SVC_CR1,,,Cirebon,IN704606,DSC
LGEID,INDONESIA,45553,7,Onetime_SVC_CR1,,,Cirebon,IN704606,DSC
LGEID,INDONESIA,45554,7,Onetime_SVC_CR1,,,Cirebon,IN704606,DSC
LGEID,INDONESIA,45555,7,Onetime_SVC_CR1,,,Cirebon,IN704606,DSC
LGEID,INDONESIA,45556,7,Onetime_SVC_CR1,,,Cirebon,IN704606,DSC
LGEID,INDONESIA,45557,7,Onetime_SVC_CR1,,,Cirebon,IN704606,DSC
LGEID,INDONESIA,45558,7,Onetime_SVC_CR1,-6.81168,108.47198,Cirebon,IN704606,DSC
LGEID,INDONESIA,45559,7,Onetime_SVC_CR1,,,Cirebon,IN704606,DSC
LGEID,INDONESIA,45561,7,Onetime_SVC_CR1,,,Cirebon,IN704606,DSC
LGEID,INDONESIA,45562,7,Onetime_SVC_CR1,,,Cirebon,IN704606,DSC
LGEID,INDONESIA,45563,7,Onetime_SVC_CR1,,,Cirebon,IN704606,DSC
LGEID,INDONESIA,45564,7,Onetime_SVC_CR1,,,Cirebon,IN704606,DSC
LGEID,INDONESIA,45565,7,Onetime_SVC_CR1,,,Cirebon,IN704606,DSC
LGEID,INDONESIA,45566,7,Onetime_SVC_CR1,,,Cirebon,IN704606,DSC
LGEID,INDONESIA,45571,7,Onetime_SVC_CR1,,,Cirebon,IN704606,DSC
LGEID,INDONESIA,45572,7,Onetime_SVC_CR1,,,Cirebon,IN704606,DSC
LGEID,INDONESIA,45573,7,Onetime_SVC_CR1,,,Cirebon,IN704606,DSC
LGEID,INDONESIA,45574,7,Onetime_SVC_CR1,,,Cirebon,IN704606,DSC
LGEID,INDONESIA,45575,7,Onetime_SVC_CR1,,,Cirebon,IN704606,DSC
LGEID,INDONESIA,45576,7,Onetime_SVC_CR1,,,Cirebon,IN704606,DSC
LGEID,INDONESIA,45581,7,Onetime_SVC_CR1,,,Cirebon,IN704606,DSC
LGEID,INDONESIA,45582,7,Onetime_SVC_CR1,,,Cirebon,IN704606,DSC
LGEID,INDONESIA,45583,7,Onetime_SVC_CR1,,,Cirebon,IN704606,DSC
LGEID,INDONESIA,45584,7,Onetime_SVC_CR1,,,Cirebon,IN704606,DSC
LGEID,INDONESIA,45585,7,Onetime_SVC_CR1,,,Cirebon,IN704606,DSC
LGEID,INDONESIA,45586,7,Onetime_SVC_CR1,,,Cirebon,IN704606,DSC
LGEID,INDONESIA,45587,7,Onetime_SVC_CR1,,,Cirebon,IN704606,DSC
LGEID,INDONESIA,45588,7,Onetime_SVC_CR1,,,Cirebon,IN704606,DSC
LGEID,INDONESIA,45591,7,Onetime_SVC_CR1,,,Cirebon,IN704606,DSC
LGEID,INDONESIA,45592,7,Onetime_SVC_CR1,-6.95185,108.54732,Cirebon,IN704606,DSC
LGEID,INDONESIA,45593,7,Onetime_SVC_CR1,,,Cirebon,IN704606,DSC
LGEID,INDONESIA,45594,7,Onetime_SVC_CR1,,,Cirebon,IN704606,DSC
LGEID,INDONESIA,45595,7,Onetime_SVC_CR1,,,Cirebon,IN704606,DSC
LGEID,INDONESIA,50111,24,Onetime_SVC_SMR,-7.0266459999999995,110.466906,Semarang,ID000138,DSC
LGEID,INDONESIA,50112,24,Onetime_SVC_SMR,,,Semarang,ID000138,DSC
LGEID,INDONESIA,50113,24,Onetime_SVC_SMR,,,Semarang,ID000138,DSC
LGEID,INDONESIA,50114,24,Onetime_SVC_SMR,,,Semarang,ID000138,DSC
LGEID,INDONESIA,50115,24,Onetime_SVC_SMR,-6.98298,110.47599,Semarang,ID000138,DSC
LGEID,INDONESIA,50116,24,Onetime_SVC_SMR,,,Semarang,ID000138,DSC
LGEID,INDONESIA,50117,24,Onetime_SVC_SMR,-6.96436,110.47404166666666,Semarang,ID000138,DSC
LGEID,INDONESIA,50118,24,Onetime_SVC_SMR,,,Semarang,ID000138,DSC
LGEID,INDONESIA,50119,24,Onetime_SVC_SMR,,,Semarang,ID000138,DSC
LGEID,INDONESIA,50121,24,Onetime_SVC_SMR,-6.96992,110.43742,Semarang,ID000138,DSC
LGEID,INDONESIA,50122,24,Onetime_SVC_SMR,-6.96957,110.4366,Semarang,ID000138,DSC
LGEID,INDONESIA,50123,24,Onetime_SVC_SMR,,,Semarang,ID000138,DSC
LGEID,INDONESIA,50124,24,Onetime_SVC_SMR,-7.012543333333333,110.41721,Semarang,ID000138,DSC
LGEID,INDONESIA,50125,24,Onetime_SVC_SMR,-6.99317,110.43648,Semarang,ID000138,DSC
LGEID,INDONESIA,50126,24,Onetime_SVC_SMR,,,Semarang,ID000138,DSC
LGEID,INDONESIA,50127,24,Onetime_SVC_SMR,-6.96894,110.432,Semarang,ID000138,DSC
LGEID,INDONESIA,50128,24,Onetime_SVC_SMR,-6.9539,110.43643,Semarang,ID000138,DSC
LGEID,INDONESIA,50129,24,Onetime_SVC_SMR,,,Semarang,ID000138,DSC
LGEID,INDONESIA,50131,24,Onetime_SVC_SMR,-6.97665,110.42259,Semarang,ID000138,DSC
LGEID,INDONESIA,50132,24,Onetime_SVC_SMR,-6.97681,110.41356,Semarang,ID000138,DSC
LGEID,INDONESIA,50133,24,Onetime_SVC_SMR,,,Semarang,ID000138,DSC
LGEID,INDONESIA,50134,24,Onetime_SVC_SMR,-6.975796666666667,110.41269666666666,Semarang,ID000138,DSC
LGEID,INDONESIA,50135,24,Onetime_SVC_SMR,-6.979380000000001,110.42716,Semarang,ID000138,DSC
LGEID,INDONESIA,50136,24,Onetime_SVC_SMR,-6.97717,110.42929,Semarang,ID000138,DSC
LGEID,INDONESIA,50137,24,Onetime_SVC_SMR,,,Semarang,ID000138,DSC
LGEID,INDONESIA,50138,24,Onetime_SVC_SMR,,,Semarang,ID000138,DSC
LGEID,INDONESIA,50139,24,Onetime_SVC_SMR,-7.00297,110.42579,Semarang,ID000138,DSC
LGEID,INDONESIA,50141,24,Onetime_SVC_SMR,-6.984203333333333,110.39851666666668,Semarang,ID000116,DSC
LGEID,INDONESIA,50142,24,Onetime_SVC_SMR,,,Semarang,ID000116,DSC
LGEID,INDONESIA,50143,24,Onetime_SVC_SMR,,,Semarang,ID000116,DSC
LGEID,INDONESIA,50144,24,Onetime_SVC_SMR,-6.969063333333334,110.38715333333334,Semarang,ID000116,DSC
LGEID,INDONESIA,50145,24,Onetime_SVC_SMR,-6.98208,110.43721,Semarang,ID000116,DSC
LGEID,INDONESIA,50146,24,Onetime_SVC_SMR,-6.983795,110.36683,Semarang,ID000116,DSC
LGEID,INDONESIA,50147,24,Onetime_SVC_SMR,-6.99838,110.38406,Semarang,ID000116,DSC
LGEID,INDONESIA,50148,24,Onetime_SVC_SMR,-6.98661,110.39382,Semarang,ID000116,DSC
LGEID,INDONESIA,50149,24,Onetime_SVC_SMR,,,Semarang,ID000116,DSC
LGEID,INDONESIA,50151,24,Onetime_SVC_SMR,-6.975905,110.35797,Semarang,ID000116,DSC
LGEID,INDONESIA,50152,24,Onetime_SVC_SMR,,,Semarang,ID000116,DSC
LGEID,INDONESIA,50153,24,Onetime_SVC_SMR,,,Semarang,ID000116,DSC
LGEID,INDONESIA,50154,24,Onetime_SVC_SMR,,,Semarang,ID000116,DSC
LGEID,INDONESIA,50155,24,Onetime_SVC_SMR,,,Semarang,ID000116,DSC
LGEID,INDONESIA,50156,24,Onetime_SVC_SMR,,,Semarang,ID000116,DSC
LGEID,INDONESIA,50161,24,Onetime_SVC_SMR,-6.997389999999999,110.45421999999999,Semarang,IN704749,DSC
LGEID,INDONESIA,50162,24,Onetime_SVC_SMR,,,Semarang,IN704749,DSC
LGEID,INDONESIA,50163,24,Onetime_SVC_SMR,-6.97362,110.44667,Semarang,IN704749,DSC
LGEID,INDONESIA,50164,24,Onetime_SVC_SMR,-6.99005,110.45698999999999,Semarang,IN704749,DSC
LGEID,INDONESIA,50165,24,Onetime_SVC_SMR,-6.9585799999999995,110.445015,Semarang,IN704749,DSC
LGEID,INDONESIA,50166,24,Onetime_SVC_SMR,,,Semarang,IN704749,DSC
LGEID,INDONESIA,50167,24,Onetime_SVC_SMR,-6.99575,110.44534,Semarang,IN704749,DSC
LGEID,INDONESIA,50168,24,Onetime_SVC_SMR,,,Semarang,IN704749,DSC
LGEID,INDONESIA,50169,24,Onetime_SVC_SMR,,,Semarang,IN704749,DSC
LGEID,INDONESIA,50171,24,Onetime_SVC_SMR,,,Semarang,ID000138,DSC
LGEID,INDONESIA,50172,24,Onetime_SVC_SMR,,,Semarang,ID000138,DSC
LGEID,INDONESIA,50173,24,Onetime_SVC_SMR,,,Semarang,ID000138,DSC
LGEID,INDONESIA,50174,24,Onetime_SVC_SMR,-6.949695,110.4382225,Semarang,ID000138,DSC
LGEID,INDONESIA,50175,24,Onetime_SVC_SMR,,,Semarang,ID000138,DSC
LGEID,INDONESIA,50176,24,Onetime_SVC_SMR,,,Semarang,ID000138,DSC
LGEID,INDONESIA,50177,24,Onetime_SVC_SMR,-6.960910000000001,110.40569333333333,Semarang,ID000138,DSC
LGEID,INDONESIA,50178,24,Onetime_SVC_SMR,-6.966305,110.40488500000001,Semarang,ID000138,DSC
LGEID,INDONESIA,50179,24,Onetime_SVC_SMR,-6.9697,110.40399,Semarang,ID000138,DSC
LGEID,INDONESIA,50181,24,Onetime_SVC_SMR,-7.00631625,110.38341125,Semarang,ID000116,DSC
LGEID,INDONESIA,50182,24,Onetime_SVC_SMR,,,Semarang,ID000116,DSC
LGEID,INDONESIA,50183,24,Onetime_SVC_SMR,,,Semarang,ID000116,DSC
LGEID,INDONESIA,50184,24,Onetime_SVC_SMR,,,Semarang,ID000116,DSC
LGEID,INDONESIA,50185,24,Onetime_SVC_SMR,,,Semarang,ID000116,DSC
LGEID,INDONESIA,50186,24,Onetime_SVC_SMR,,,Semarang,ID000116,DSC
LGEID,INDONESIA,50187,24,Onetime_SVC_SMR,,,Semarang,ID000116,DSC
LGEID,INDONESIA,50188,24,Onetime_SVC_SMR,,,Semarang,ID000116,DSC
LGEID,INDONESIA,50189,24,Onetime_SVC_SMR,,,Semarang,ID000116,DSC
LGEID,INDONESIA,50191,24,Onetime_SVC_SMR,-7.000598888888889,110.47279555555555,Semarang,IN704749,DSC
LGEID,INDONESIA,50192,24,Onetime_SVC_SMR,-7.02158,110.47776,Semarang,IN704749,DSC
LGEID,INDONESIA,50193,24,Onetime_SVC_SMR,,,Semarang,IN704749,DSC
LGEID,INDONESIA,50194,24,Onetime_SVC_SMR,,,Semarang,IN704749,DSC
LGEID,INDONESIA,50195,24,Onetime_SVC_SMR,,,Semarang,IN704749,DSC
LGEID,INDONESIA,50196,24,Onetime_SVC_SMR,-6.98653,110.45985,Semarang,IN704749,DSC
LGEID,INDONESIA,50197,24,Onetime_SVC_SMR,-6.97633,110.46029,Semarang,IN704749,DSC
LGEID,INDONESIA,50198,24,Onetime_SVC_SMR,,,Semarang,IN704749,DSC
LGEID,INDONESIA,50199,24,Onetime_SVC_SMR,-7.00164,110.46519,Semarang,IN704749,DSC
LGEID,INDONESIA,50221,24,Onetime_SVC_SMR,-7.03335,110.39181,Semarang,ID000013,DSC
LGEID,INDONESIA,50222,24,Onetime_SVC_SMR,,,Semarang,ID000013,DSC
LGEID,INDONESIA,50223,24,Onetime_SVC_SMR,,,Semarang,ID000013,DSC
LGEID,INDONESIA,50224,24,Onetime_SVC_SMR,,,Semarang,ID000013,DSC
LGEID,INDONESIA,50225,24,Onetime_SVC_SMR,,,Semarang,ID000013,DSC
LGEID,INDONESIA,50226,24,Onetime_SVC_SMR,,,Semarang,ID000013,DSC
LGEID,INDONESIA,50227,24,Onetime_SVC_SMR,-7.07888,110.39237,Semarang,ID000013,DSC
LGEID,INDONESIA,50228,24,Onetime_SVC_SMR,,,Semarang,ID000013,DSC
LGEID,INDONESIA,50229,24,Onetime_SVC_SMR,,,Semarang,ID000013,DSC
LGEID,INDONESIA,50231,24,Onetime_SVC_SMR,-6.99965,110.42704499999999,Semarang,ID000116,DSC
LGEID,INDONESIA,50232,24,Onetime_SVC_SMR,-7.050147142857143,110.74648714285715,Semarang,ID000116,DSC
LGEID,INDONESIA,50233,24,Onetime_SVC_SMR,,,Semarang,ID000116,DSC
LGEID,INDONESIA,50234,24,Onetime_SVC_SMR,,,Semarang,ID000116,DSC
LGEID,INDONESIA,50235,24,Onetime_SVC_SMR,,,Semarang,ID000116,DSC
LGEID,INDONESIA,50236,24,Onetime_SVC_SMR,,,Semarang,ID000116,DSC
LGEID,INDONESIA,50237,24,Onetime_SVC_SMR,,,Semarang,ID000116,DSC
LGEID,INDONESIA,50238,24,Onetime_SVC_SMR,,,Semarang,ID000116,DSC
LGEID,INDONESIA,50239,24,Onetime_SVC_SMR,,,Semarang,ID000116,DSC
LGEID,INDONESIA,50241,24,Onetime_SVC_SMR,-6.99713,110.42385,Semarang,ID000138,DSC
LGEID,INDONESIA,50242,24,Onetime_SVC_SMR,-6.99923,110.42969,Semarang,ID000138,DSC
LGEID,INDONESIA,50243,24,Onetime_SVC_SMR,,,Semarang,ID000138,DSC
LGEID,INDONESIA,50244,24,Onetime_SVC_SMR,-6.99126,110.41024333333333,Semarang,ID000138,DSC
LGEID,INDONESIA,50245,24,Onetime_SVC_SMR,,,Semarang,ID000138,DSC
LGEID,INDONESIA,50246,24,Onetime_SVC_SMR,,,Semarang,ID000138,DSC
LGEID,INDONESIA,50247,24,Onetime_SVC_SMR,,,Semarang,ID000138,DSC
LGEID,INDONESIA,50248,24,Onetime_SVC_SMR,-7.00018,110.43951,Semarang,ID000138,DSC
LGEID,INDONESIA,50249,24,Onetime_SVC_SMR,-7.00087,110.44074,Semarang,ID000138,DSC
LGEID,INDONESIA,50251,24,Onetime_SVC_SMR,-7.018515,110.42471,Semarang,ID000138,DSC
LGEID,INDONESIA,50252,24,Onetime_SVC_SMR,,,Semarang,ID000138,DSC
LGEID,INDONESIA,50253,24,Onetime_SVC_SMR,,,Semarang,ID000138,DSC
LGEID,INDONESIA,50254,24,Onetime_SVC_SMR,,,Semarang,ID000138,DSC
LGEID,INDONESIA,50255,24,Onetime_SVC_SMR,-7.021363333333333,110.43165666666665,Semarang,ID000138,DSC
LGEID,INDONESIA,50256,24,Onetime_SVC_SMR,,,Semarang,ID000138,DSC
LGEID,INDONESIA,50257,24,Onetime_SVC_SMR,-7.01428,110.43103,Semarang,ID000138,DSC
LGEID,INDONESIA,50258,24,Onetime_SVC_SMR,,,Semarang,ID000138,DSC
LGEID,INDONESIA,50259,24,Onetime_SVC_SMR,,,Semarang,ID000138,DSC
LGEID,INDONESIA,50261,24,Onetime_SVC_SMR,-7.04528,110.429,Semarang,ID000013,DSC
LGEID,INDONESIA,50262,24,Onetime_SVC_SMR,-7.03251,110.41564,Semarang,ID000013,DSC
LGEID,INDONESIA,50263,24,Onetime_SVC_SMR,,,Semarang,ID000013,DSC
LGEID,INDONESIA,50264,24,Onetime_SVC_SMR,-6.565114166666667,110.6791625,Semarang,ID000013,DSC
LGEID,INDONESIA,50265,24,Onetime_SVC_SMR,-7.0844439999999995,110.41452,Semarang,ID000013,DSC
LGEID,INDONESIA,50266,24,Onetime_SVC_SMR,,,Semarang,ID000013,DSC
LGEID,INDONESIA,50267,24,Onetime_SVC_SMR,-7.07877,110.42144,Semarang,ID000013,DSC
LGEID,INDONESIA,50268,24,Onetime_SVC_SMR,,,Semarang,ID000013,DSC
LGEID,INDONESIA,50269,24,Onetime_SVC_SMR,,,Semarang,ID000013,DSC
LGEID,INDONESIA,50271,24,Onetime_SVC_SMR,-7.06235,110.46416,Semarang,ID000013,DSC
LGEID,INDONESIA,50272,24,Onetime_SVC_SMR,-7.0427325000000005,110.473485,Semarang,ID000013,DSC
LGEID,INDONESIA,50273,24,Onetime_SVC_SMR,-7.00986,110.45477,Semarang,ID000013,DSC
LGEID,INDONESIA,50274,24,Onetime_SVC_SMR,-7.0313475,110.4555975,Semarang,ID000013,DSC
LGEID,INDONESIA,50275,24,Onetime_SVC_SMR,-7.0370550000000005,110.448835,Semarang,ID000013,DSC
LGEID,INDONESIA,50276,24,Onetime_SVC_SMR,,,Semarang,ID000013,DSC
LGEID,INDONESIA,50277,24,Onetime_SVC_SMR,,,Semarang,ID000013,DSC
LGEID,INDONESIA,50511,24,Onetime_SVC_SMR,-7.10185,110.396815,Semarang,ID000013,DSC
LGEID,INDONESIA,50512,24,Onetime_SVC_SMR,,,Semarang,ID000013,DSC
LGEID,INDONESIA,50513,24,Onetime_SVC_SMR,,,Semarang,ID000013,DSC
LGEID,INDONESIA,50514,24,Onetime_SVC_SMR,-5.6033,105.50818,Semarang,ID000013,DSC
LGEID,INDONESIA,50515,24,Onetime_SVC_SMR,,,Semarang,ID000013,DSC
LGEID,INDONESIA,50516,24,Onetime_SVC_SMR,,,Semarang,ID000013,DSC
LGEID,INDONESIA,50517,24,Onetime_SVC_SMR,-7.11737,110.41245,Semarang,ID000013,DSC
LGEID,INDONESIA,50518,24,Onetime_SVC_SMR,,,Semarang,ID000013,DSC
LGEID,INDONESIA,50519,24,Onetime_SVC_SMR,-7.087809999999999,110.384905,Semarang,ID000013,DSC
LGEID,INDONESIA,55111,11,Onetime_SVC_JGJ,-7.768955,110.33712,Yogyakarta,IN704468,DSC
LGEID,INDONESIA,55112,11,Onetime_SVC_JGJ,,,Yogyakarta,IN704468,DSC
LGEID,INDONESIA,55121,11,Onetime_SVC_JGJ,,,Yogyakarta,IN704468,DSC
LGEID,INDONESIA,55122,11,Onetime_SVC_JGJ,,,Yogyakarta,IN704468,DSC
LGEID,INDONESIA,55131,11,Onetime_SVC_JGJ,,,Yogyakarta,IN702775,DSC
LGEID,INDONESIA,55132,11,Onetime_SVC_JGJ,,,Yogyakarta,IN702775,DSC
LGEID,INDONESIA,55133,11,Onetime_SVC_JGJ,,,Yogyakarta,IN702775,DSC
LGEID,INDONESIA,55141,11,Onetime_SVC_JGJ,,,Yogyakarta,IN702775,DSC
LGEID,INDONESIA,55142,11,Onetime_SVC_JGJ,,,Yogyakarta,IN702775,DSC
LGEID,INDONESIA,55143,11,Onetime_SVC_JGJ,,,Yogyakarta,IN702775,DSC
LGEID,INDONESIA,55151,11,Onetime_SVC_JGJ,,,Yogyakarta,IN704468,DSC
LGEID,INDONESIA,55152,11,Onetime_SVC_JGJ,,,Yogyakarta,IN704468,DSC
LGEID,INDONESIA,55153,11,Onetime_SVC_JGJ,-7.818655,110.370465,Yogyakarta,IN704468,DSC
LGEID,INDONESIA,55161,11,Onetime_SVC_JGJ,,,Yogyakarta,IN704468,DSC
LGEID,INDONESIA,55162,11,Onetime_SVC_JGJ,-7.82063,110.38099,Yogyakarta,IN704468,DSC
LGEID,INDONESIA,55163,11,Onetime_SVC_JGJ,,,Yogyakarta,IN704468,DSC
LGEID,INDONESIA,55164,11,Onetime_SVC_JGJ,,,Yogyakarta,IN704468,DSC
LGEID,INDONESIA,55165,11,Onetime_SVC_JGJ,,,Yogyakarta,IN704468,DSC
LGEID,INDONESIA,55166,11,Onetime_SVC_JGJ,,,Yogyakarta,IN704468,DSC
LGEID,INDONESIA,55167,11,Onetime_SVC_JGJ,,,Yogyakarta,IN704468,DSC
LGEID,INDONESIA,55171,11,Onetime_SVC_JGJ,,,Yogyakarta,IN704468,DSC
LGEID,INDONESIA,55172,11,Onetime_SVC_JGJ,,,Yogyakarta,IN704468,DSC
LGEID,INDONESIA,55173,11,Onetime_SVC_JGJ,,,Yogyakarta,IN704468,DSC
LGEID,INDONESIA,55181,11,Onetime_SVC_JGJ,,,Yogyakarta,IN702775,DSC
LGEID,INDONESIA,55182,11,Onetime_SVC_JGJ,,,Yogyakarta,IN702775,DSC
LGEID,INDONESIA,55183,11,Onetime_SVC_JGJ,,,Yogyakarta,IN702775,DSC
LGEID,INDONESIA,55184,11,Onetime_SVC_JGJ,,,Yogyakarta,IN702775,DSC
LGEID,INDONESIA,55185,11,Onetime_SVC_JGJ,-7.85442,110.33424,Yogyakarta,IN702775,DSC
LGEID,INDONESIA,55186,11,Onetime_SVC_JGJ,,,Yogyakarta,IN702775,DSC
LGEID,INDONESIA,55187,11,Onetime_SVC_JGJ,,,Yogyakarta,IN702775,DSC
LGEID,INDONESIA,55188,11,Onetime_SVC_JGJ,,,Yogyakarta,IN702775,DSC
LGEID,INDONESIA,55191,11,Onetime_SVC_JGJ,-7.85199,110.38414,Yogyakarta,IN704468,DSC
LGEID,INDONESIA,55192,11,Onetime_SVC_JGJ,,,Yogyakarta,IN704468,DSC
LGEID,INDONESIA,55193,11,Onetime_SVC_JGJ,,,Yogyakarta,IN704468,DSC
