subsidiary_name,strategic_city_name,plan_id,postal_code,region_id,region_seq,area_type,membership_rank,is_primary,overflow_allowed,overflow_penalty_minutes,overflow_reason
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30098,atlanta_6area_r02,2,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30101,atlanta_6area_r01,1,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30102,atlanta_6area_r02,2,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30106,atlanta_6area_r01,1,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30107,atlanta_6area_r03,3,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30109,atlanta_6area_r01,1,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30110,atlanta_6area_r01,1,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30111,atlanta_6area_r01,1,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30112,atlanta_6area_r01,1,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30114,atlanta_6area_r02,2,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30115,atlanta_6area_r02,2,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30116,atlanta_6area_r01,1,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30117,atlanta_6area_r01,1,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30118,atlanta_6area_r01,1,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30119,atlanta_6area_r01,1,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30120,atlanta_6area_r01,1,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30122,atlanta_6area_r01,1,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30126,atlanta_6area_r01,1,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30127,atlanta_6area_r01,1,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30132,atlanta_6area_r01,1,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30133,atlanta_6area_r01,1,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30134,atlanta_6area_r01,1,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30135,atlanta_6area_r01,1,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30137,atlanta_6area_r01,1,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30141,atlanta_6area_r01,1,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30142,atlanta_6area_r01,1,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30143,atlanta_6area_r03,3,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30144,atlanta_6area_r01,1,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30146,atlanta_6area_r02,2,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30148,atlanta_6area_r03,3,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30152,atlanta_6area_r01,1,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30154,atlanta_6area_r01,1,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30156,atlanta_6area_r01,1,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30157,atlanta_6area_r01,1,DMS,1,true,false,,
LGEAI,Atlanta_6area,legacy_atlanta_6area_fixed_region_postal_atlanta_6area_6_dms_v2_v1,30160,atlanta_6area_r01,1,DMS,1,true,false,,
