subsidiary_name,strategic_city_name,plan_id,postal_code,region_id,region_seq,area_type,membership_rank,is_primary,overflow_allowed,overflow_penalty_minutes,overflow_reason
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,20815,washington_dc_r03,3,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,20816,washington_dc_r03,3,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,20817,washington_dc_r03,3,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,20818,washington_dc_r03,3,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,20832,washington_dc_r03,3,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,20850,washington_dc_r03,3,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,20851,washington_dc_r03,3,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,20852,washington_dc_r03,3,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,20853,washington_dc_r03,3,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,20854,washington_dc_r03,3,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,20855,washington_dc_r03,3,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,20871,washington_dc_r03,3,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,20874,washington_dc_r03,3,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,20876,washington_dc_r03,3,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,20877,washington_dc_r03,3,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,20878,washington_dc_r03,3,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,20879,washington_dc_r03,3,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,20882,washington_dc_r03,3,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,20886,washington_dc_r03,3,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,20895,washington_dc_r03,3,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,20902,washington_dc_r03,3,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,20906,washington_dc_r03,3,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,20910,washington_dc_r03,3,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,20912,washington_dc_r03,3,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,22066,washington_dc_r03,3,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,22101,washington_dc_r03,3,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,22102,washington_dc_r03,3,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,22181,washington_dc_r03,3,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,22182,washington_dc_r03,3,,1,true,false,,
LGEAI,"Washington, DC",legacy_6cea3e381012_v1,22207,washington_dc_r03,3,,1,true,false,,
